long,latt,location
0.71874,52.2332,"0.71874,52.2332"
0.02796,52.25544,"0.02796,52.25544"
0.14717,52.21295,"0.14717,52.21295"
0.14717,52.21295,"0.14717,52.21295"
0.20387,52.06661,"0.20387,52.06661"
0.69474,52.26149,"0.69474,52.26149"
0.08503,52.21709,"0.08503,52.21709"
1.10862,52.37347,"1.10862,52.37347"
0.43907,52.08515,"0.43907,52.08515"
0.12508,52.21402,"0.12508,52.21402"
-0.04307,51.98834,"-0.04307,51.98834"
0.78208,52.27232,"0.78208,52.27232"
0.13073,52.20729,"0.13073,52.20729"
0.80351,52.35282,"0.80351,52.35282"
0.13941,52.21747,"0.13941,52.21747"
0.22065,52.18431,"0.22065,52.18431"
0.08807,52.21826,"0.08807,52.21826"
0.3081,52.18353,"0.3081,52.18353"
0.46919,52.04896,"0.46919,52.04896"
0.1106,52.16491,"0.1106,52.16491"
0.43646,52.11879,"0.43646,52.11879"
0.78134,52.42334,"0.78134,52.42334"
0.21895,51.9176,"0.21895,51.9176"
0.30661,52.18816,"0.30661,52.18816"
0.05573,52.18199,"0.05573,52.18199"
-0.11719,52.2486,"-0.11719,52.2486"
0.26997,52.40549,"0.26997,52.40549"
0.27362,52.4137,"0.27362,52.4137"
0.39619,52.26099,"0.39619,52.26099"
0.396,52.26175,"0.396,52.26175"
0.75913,52.44455,"0.75913,52.44455"
0.06253,52.25695,"0.06253,52.25695"
0.73234,52.22414,"0.73234,52.22414"
0.75456,52.42549,"0.75456,52.42549"
0.86452,52.31504,"0.86452,52.31504"
0.91755,52.23568,"0.91755,52.23568"
1.06079,52.33663,"1.06079,52.33663"
0.08807,52.21826,"0.08807,52.21826"
-0.00652,52.27022,"-0.00652,52.27022"
0.24658,52.01698,"0.24658,52.01698"
0.23191,52.12375,"0.23191,52.12375"
0.69246,52.24282,"0.69246,52.24282"
0.53469,52.33841,"0.53469,52.33841"
0.53504,52.33779,"0.53504,52.33779"
-0.01668,52.06238,"-0.01668,52.06238"
0.33004,52.23343,"0.33004,52.23343"
0.22074,52.02057,"0.22074,52.02057"
0.10548,52.25218,"0.10548,52.25218"
0.0839,52.21477,"0.0839,52.21477"
0.62885,52.26129,"0.62885,52.26129"
0.36563,52.24644,"0.36563,52.24644"
0.43762,52.25915,"0.43762,52.25915"
0.47137,52.26763,"0.47137,52.26763"
0.71049,52.24292,"0.71049,52.24292"
0.72797,52.23648,"0.72797,52.23648"
0.72797,52.23648,"0.72797,52.23648"
0.71828,52.403,"0.71828,52.403"
0.4057,52.08894,"0.4057,52.08894"
0.2255,52.1459,"0.2255,52.1459"
0.72397,52.40528,"0.72397,52.40528"
0.1303,52.20085,"0.1303,52.20085"
0.1303,52.20085,"0.1303,52.20085"
0.26677,52.39586,"0.26677,52.39586"
0.11034,52.15035,"0.11034,52.15035"
0.25141,52.40935,"0.25141,52.40935"
0.39476,52.30853,"0.39476,52.30853"
0.421,52.35243,"0.421,52.35243"
0.11969,52.21494,"0.11969,52.21494"
0.11189,52.17091,"0.11189,52.17091"
0.39476,52.30853,"0.39476,52.30853"
0.7249,52.24631,"0.7249,52.24631"
0.16275,51.9751,"0.16275,51.9751"
0.16194,52.21058,"0.16194,52.21058"
0.74643,52.24813,"0.74643,52.24813"
0.61354,52.19217,"0.61354,52.19217"
0.91912,52.20672,"0.91912,52.20672"
0.13749,52.03656,"0.13749,52.03656"
0.23922,52.02259,"0.23922,52.02259"
0.20887,52.00556,"0.20887,52.00556"
0.13543,52.09601,"0.13543,52.09601"
0.02267,52.25432,"0.02267,52.25432"
0.39189,52.26392,"0.39189,52.26392"
-0.01742,52.06175,"-0.01742,52.06175"
0.32456,52.34992,"0.32456,52.34992"
0.55967,52.14877,"0.55967,52.14877"
-0.08142,52.06641,"-0.08142,52.06641"
0.07582,52.23151,"0.07582,52.23151"
0.16137,52.16778,"0.16137,52.16778"
0.34697,52.20931,"0.34697,52.20931"
0.69488,52.25986,"0.69488,52.25986"
0.26959,52.41894,"0.26959,52.41894"
0.26959,52.41894,"0.26959,52.41894"
0.17447,52.29405,"0.17447,52.29405"
0.21901,52.08757,"0.21901,52.08757"
0.25132,52.42808,"0.25132,52.42808"
0.13033,52.1558,"0.13033,52.1558"
0.32925,52.2781,"0.32925,52.2781"
0.23689,52.01223,"0.23689,52.01223"
0.32671,52.28209,"0.32671,52.28209"
0.20013,52.06508,"0.20013,52.06508"
0.38985,52.25649,"0.38985,52.25649"
0.15943,52.18904,"0.15943,52.18904"
0.15753,52.18008,"0.15753,52.18008"
0.18446,52.22446,"0.18446,52.22446"
0.70537,52.23582,"0.70537,52.23582"
0.14066,52.17513,"0.14066,52.17513"
0.26846,52.41276,"0.26846,52.41276"
0.26649,52.41362,"0.26649,52.41362"
0.16774,52.20957,"0.16774,52.20957"
0.32408,52.34953,"0.32408,52.34953"
0.32669,52.35091,"0.32669,52.35091"
0.0896,52.22897,"0.0896,52.22897"
0.55134,52.31252,"0.55134,52.31252"
0.11681,52.21589,"0.11681,52.21589"
0.23784,51.96009,"0.23784,51.96009"
-0.00523,52.18613,"-0.00523,52.18613"
0.32646,52.28259,"0.32646,52.28259"
0.55878,52.42609,"0.55878,52.42609"
0.75719,52.44152,"0.75719,52.44152"
0.71828,52.403,"0.71828,52.403"
0.71516,52.40577,"0.71516,52.40577"
0.26248,52.39889,"0.26248,52.39889"
0.71665,52.24832,"0.71665,52.24832"
0.22903,52.11738,"0.22903,52.11738"
0.56198,52.40544,"0.56198,52.40544"
-0.05446,51.98777,"-0.05446,51.98777"
0.2651,52.39116,"0.2651,52.39116"
0.35058,52.09786,"0.35058,52.09786"
0.14358,52.21143,"0.14358,52.21143"
0.78594,52.37917,"0.78594,52.37917"
0.79753,52.38394,"0.79753,52.38394"
0.25213,52.4096,"0.25213,52.4096"
0.14077,52.22715,"0.14077,52.22715"
0.01181,52.0753,"0.01181,52.0753"
0.01432,52.24826,"0.01432,52.24826"
0.71657,52.24533,"0.71657,52.24533"
0.29754,52.40327,"0.29754,52.40327"
0.67173,52.25699,"0.67173,52.25699"
0.00656,52.20613,"0.00656,52.20613"
0.19254,52.30764,"0.19254,52.30764"
-0.00941,52.05085,"-0.00941,52.05085"
0.5046,52.3423,"0.5046,52.3423"
0.13299,52.22225,"0.13299,52.22225"
-0.0108,52.13529,"-0.0108,52.13529"
0.75926,52.4183,"0.75926,52.4183"
0.13543,52.09601,"0.13543,52.09601"
0.63264,52.26528,"0.63264,52.26528"
0.71531,52.25417,"0.71531,52.25417"
0.12578,52.15787,"0.12578,52.15787"
0.3812,52.06497,"0.3812,52.06497"
-0.02225,52.05879,"-0.02225,52.05879"
0.51009,52.34328,"0.51009,52.34328"
0.05425,52.06689,"0.05425,52.06689"
-0.02531,52.04839,"-0.02531,52.04839"
0.13827,52.14446,"0.13827,52.14446"
0.79009,52.14227,"0.79009,52.14227"
0.07704,52.24402,"0.07704,52.24402"
0.1531,52.17926,"0.1531,52.17926"
0.14555,52.17573,"0.14555,52.17573"
0.15425,52.19143,"0.15425,52.19143"
0.15258,52.23462,"0.15258,52.23462"
0.6894,52.242,"0.6894,52.242"
0.73044,52.40646,"0.73044,52.40646"
0.73044,52.40646,"0.73044,52.40646"
0.36563,52.24644,"0.36563,52.24644"
0.87466,52.36535,"0.87466,52.36535"
0.92346,52.32374,"0.92346,52.32374"
0.1766,52.12128,"0.1766,52.12128"
0.12889,52.28492,"0.12889,52.28492"
0.24016,52.33414,"0.24016,52.33414"
-0.00866,52.26889,"-0.00866,52.26889"
0.73203,52.23797,"0.73203,52.23797"
0.40464,52.09296,"0.40464,52.09296"
0.18877,52.06251,"0.18877,52.06251"
0.72486,52.42435,"0.72486,52.42435"
-0.00866,52.26889,"-0.00866,52.26889"
0.3405,52.29834,"0.3405,52.29834"
0.17964,52.12857,"0.17964,52.12857"
0.22381,52.12958,"0.22381,52.12958"
-0.02537,52.0527,"-0.02537,52.0527"
-0.02537,52.0527,"-0.02537,52.0527"
0.58193,52.24275,"0.58193,52.24275"
0.20687,52.27472,"0.20687,52.27472"
0.3405,52.29834,"0.3405,52.29834"
0.37177,52.26584,"0.37177,52.26584"
0.51937,52.22161,"0.51937,52.22161"
0.19553,52.26841,"0.19553,52.26841"
0.2923,52.09842,"0.2923,52.09842"
0.73475,52.33378,"0.73475,52.33378"
0.43005,52.08035,"0.43005,52.08035"
0.92489,52.37163,"0.92489,52.37163"
-0.00866,52.26889,"-0.00866,52.26889"
-0.04847,52.28885,"-0.04847,52.28885"
0.29813,52.25356,"0.29813,52.25356"
0.29813,52.25356,"0.29813,52.25356"
0.26394,52.3979,"0.26394,52.3979"
0.26719,52.40016,"0.26719,52.40016"
0.26719,52.40016,"0.26719,52.40016"
0.32786,52.27604,"0.32786,52.27604"
0.23866,52.38978,"0.23866,52.38978"
0.29376,52.45334,"0.29376,52.45334"
0.24867,52.0147,"0.24867,52.0147"
0.75591,52.25126,"0.75591,52.25126"
0.3337,52.27565,"0.3337,52.27565"
-0.05439,52.04564,"-0.05439,52.04564"
0.22378,52.12627,"0.22378,52.12627"
0.14614,52.18659,"0.14614,52.18659"
0.71662,52.2548,"0.71662,52.2548"
0.71662,52.2548,"0.71662,52.2548"
0.67284,52.38571,"0.67284,52.38571"
0.21959,52.32218,"0.21959,52.32218"
0.14426,52.36018,"0.14426,52.36018"
0.02267,52.25432,"0.02267,52.25432"
0.32337,52.27828,"0.32337,52.27828"
0.25245,52.41284,"0.25245,52.41284"
0.94599,52.39529,"0.94599,52.39529"
0.26702,52.47124,"0.26702,52.47124"
-0.01809,52.27566,"-0.01809,52.27566"
0.18877,52.06251,"0.18877,52.06251"
0.17447,52.29405,"0.17447,52.29405"
-0.00941,52.26932,"-0.00941,52.26932"
0.94755,52.39315,"0.94755,52.39315"
0.21391,52.13349,"0.21391,52.13349"
0.13312,52.21978,"0.13312,52.21978"
0.18877,52.06251,"0.18877,52.06251"
0.73553,52.42142,"0.73553,52.42142"
0.24201,52.39175,"0.24201,52.39175"
0.39645,52.25506,"0.39645,52.25506"
0.03046,52.49819,"0.03046,52.49819"
0.05617,52.30773,"0.05617,52.30773"
0.05717,52.30829,"0.05717,52.30829"
0.17337,52.21143,"0.17337,52.21143"
0.17337,52.21143,"0.17337,52.21143"
0.33077,52.29297,"0.33077,52.29297"
0.14066,52.17513,"0.14066,52.17513"
0.2651,52.39116,"0.2651,52.39116"
0.61709,52.44414,"0.61709,52.44414"
0.61709,52.44414,"0.61709,52.44414"
0.27404,52.41728,"0.27404,52.41728"
-0.0226,52.26959,"-0.0226,52.26959"
-0.0226,52.26959,"-0.0226,52.26959"
0.81335,52.13801,"0.81335,52.13801"
0.29859,52.18426,"0.29859,52.18426"
0.35581,52.24563,"0.35581,52.24563"
-0.00866,52.26889,"-0.00866,52.26889"
0.33077,52.29297,"0.33077,52.29297"
0.17447,52.29405,"0.17447,52.29405"
-0.00867,52.26932,"-0.00867,52.26932"
-0.00867,52.26932,"-0.00867,52.26932"
0.52291,52.35106,"0.52291,52.35106"
0.39589,52.26279,"0.39589,52.26279"
0.51705,52.35462,"0.51705,52.35462"
-0.10196,52.22828,"-0.10196,52.22828"
-0.00866,52.26889,"-0.00866,52.26889"
0.724,52.41504,"0.724,52.41504"
0.724,52.41504,"0.724,52.41504"
-0.00866,52.26889,"-0.00866,52.26889"
-0.11093,52.23922,"-0.11093,52.23922"
0.2437,52.37016,"0.2437,52.37016"
0.68508,52.25175,"0.68508,52.25175"
0.68508,52.25175,"0.68508,52.25175"
-0.08694,52.17621,"-0.08694,52.17621"
0.17447,52.29405,"0.17447,52.29405"
0.12751,52.21496,"0.12751,52.21496"
0.72784,52.25549,"0.72784,52.25549"
0.72784,52.25549,"0.72784,52.25549"
0.63118,52.26677,"0.63118,52.26677"
0.51681,52.35505,"0.51681,52.35505"
0.1254,52.28849,"0.1254,52.28849"
0.02058,52.07817,"0.02058,52.07817"
1.0768,52.47097,"1.0768,52.47097"
0.90309,52.22363,"0.90309,52.22363"
0.09648,52.25398,"0.09648,52.25398"
0.22074,52.022,"0.22074,52.022"
0.71757,52.30074,"0.71757,52.30074"
0.28389,52.01942,"0.28389,52.01942"
0.41079,52.24631,"0.41079,52.24631"
-0.03482,52.04777,"-0.03482,52.04777"
0.18877,52.06251,"0.18877,52.06251"
0.18877,52.06251,"0.18877,52.06251"
0.17681,52.10405,"0.17681,52.10405"
0.75157,52.41775,"0.75157,52.41775"
0.69609,52.2545,"0.69609,52.2545"
0.08744,52.21812,"0.08744,52.21812"
-0.01085,52.04545,"-0.01085,52.04545"
0.02574,52.25508,"0.02574,52.25508"
0.38812,52.29572,"0.38812,52.29572"
-0.0185,52.05349,"-0.0185,52.05349"
-0.01863,52.0535,"-0.01863,52.0535"
0.14853,52.18544,"0.14853,52.18544"
0.33418,52.01076,"0.33418,52.01076"
0.25565,52.01865,"0.25565,52.01865"
0.72864,52.23568,"0.72864,52.23568"
0.66841,52.12318,"0.66841,52.12318"
0.11144,52.19531,"0.11144,52.19531"
0.13688,52.17307,"0.13688,52.17307"
0.17826,52.1851,"0.17826,52.1851"
0.17826,52.1851,"0.17826,52.1851"
-0.07442,52.22633,"-0.07442,52.22633"
-0.07427,52.22613,"-0.07427,52.22613"
0.13894,52.10075,"0.13894,52.10075"
0.70404,52.25905,"0.70404,52.25905"
0.24653,52.03003,"0.24653,52.03003"
0.33805,52.33042,"0.33805,52.33042"
0.74545,52.40392,"0.74545,52.40392"
0.74454,52.40368,"0.74454,52.40368"
-0.07494,52.22157,"-0.07494,52.22157"
0.13913,52.20853,"0.13913,52.20853"
0.43398,52.25019,"0.43398,52.25019"
0.33872,52.34108,"0.33872,52.34108"
0.15173,52.15592,"0.15173,52.15592"
0.79849,52.1828,"0.79849,52.1828"
0.15414,52.20083,"0.15414,52.20083"
0.18877,52.06251,"0.18877,52.06251"
0.13221,52.19464,"0.13221,52.19464"
-0.10153,52.22866,"-0.10153,52.22866"
-0.10153,52.22866,"-0.10153,52.22866"
0.43979,52.26956,"0.43979,52.26956"
0.40654,52.05025,"0.40654,52.05025"
0.28539,52.38241,"0.28539,52.38241"
0.14142,52.20557,"0.14142,52.20557"
0.049,52.28889,"0.049,52.28889"
0.15638,52.23651,"0.15638,52.23651"
0.20546,52.00654,"0.20546,52.00654"
-0.11641,52.2493,"-0.11641,52.2493"
0.2805,52.35605,"0.2805,52.35605"
-0.00395,52.29803,"-0.00395,52.29803"
0.07719,52.18899,"0.07719,52.18899"
0.81034,52.25037,"0.81034,52.25037"
0.3631,52.24969,"0.3631,52.24969"
0.95446,52.47069,"0.95446,52.47069"
0.13779,52.17732,"0.13779,52.17732"
0.68673,52.24252,"0.68673,52.24252"
0.72511,52.23631,"0.72511,52.23631"
0.11205,52.17457,"0.11205,52.17457"
0.6561,52.39133,"0.6561,52.39133"
0.68773,52.24959,"0.68773,52.24959"
0.2624,52.40114,"0.2624,52.40114"
-0.01209,52.05873,"-0.01209,52.05873"
0.37415,52.26631,"0.37415,52.26631"
0.37415,52.26631,"0.37415,52.26631"
0.37687,52.264,"0.37687,52.264"
0.10783,52.16962,"0.10783,52.16962"
0.10779,52.16626,"0.10779,52.16626"
0.47826,52.37238,"0.47826,52.37238"
0.07275,52.23178,"0.07275,52.23178"
0.10779,52.16626,"0.10779,52.16626"
0.01813,52.25456,"0.01813,52.25456"
0.18009,52.26656,"0.18009,52.26656"
0.71211,52.25447,"0.71211,52.25447"
0.36453,52.24943,"0.36453,52.24943"
0.10966,52.23608,"0.10966,52.23608"
0.10966,52.23608,"0.10966,52.23608"
0.13392,52.19471,"0.13392,52.19471"
0.15536,52.22599,"0.15536,52.22599"
0.95337,52.47362,"0.95337,52.47362"
0.2188,52.2189,"0.2188,52.2189"
0.78725,52.2377,"0.78725,52.2377"
0.69014,52.2636,"0.69014,52.2636"
0.06472,52.26088,"0.06472,52.26088"
0.74707,52.25057,"0.74707,52.25057"
0.07582,52.23151,"0.07582,52.23151"
0.73748,52.24188,"0.73748,52.24188"
0.07582,52.23151,"0.07582,52.23151"
1.1094,52.37274,"1.1094,52.37274"
1.11652,52.3781,"1.11652,52.3781"
-0.00399,52.29713,"-0.00399,52.29713"
-0.00399,52.29713,"-0.00399,52.29713"
0.14066,52.17513,"0.14066,52.17513"
0.12644,52.23371,"0.12644,52.23371"
0.54071,52.34414,"0.54071,52.34414"
0.68257,52.25025,"0.68257,52.25025"
0.12155,52.19921,"0.12155,52.19921"
0.26996,52.39813,"0.26996,52.39813"
0.23774,52.12194,"0.23774,52.12194"
0.03979,52.0201,"0.03979,52.0201"
0.39806,52.25995,"0.39806,52.25995"
0.01054,52.25896,"0.01054,52.25896"
-0.06478,52.22412,"-0.06478,52.22412"
1.01062,52.51881,"1.01062,52.51881"
0.89467,52.35676,"0.89467,52.35676"
0.081,52.13834,"0.081,52.13834"
0.08004,52.24847,"0.08004,52.24847"
0.08212,52.24897,"0.08212,52.24897"
0.90377,52.31629,"0.90377,52.31629"
0.90377,52.31629,"0.90377,52.31629"
0.11055,52.38125,"0.11055,52.38125"
0.14358,52.21143,"0.14358,52.21143"
0.1498,52.20181,"0.1498,52.20181"
0.61829,52.4446,"0.61829,52.4446"
0.46118,52.22162,"0.46118,52.22162"
-0.03813,52.08103,"-0.03813,52.08103"
0.97958,52.48115,"0.97958,52.48115"
0.13688,52.17307,"0.13688,52.17307"
0.11506,52.23722,"0.11506,52.23722"
0.11506,52.23722,"0.11506,52.23722"
0.2307,52.01728,"0.2307,52.01728"
0.25059,52.42925,"0.25059,52.42925"
0.75166,52.41286,"0.75166,52.41286"
0.27685,52.08161,"0.27685,52.08161"
0.11607,52.23469,"0.11607,52.23469"
0.2449,52.43295,"0.2449,52.43295"
0.09236,52.22532,"0.09236,52.22532"
0.70778,52.23998,"0.70778,52.23998"
0.91901,52.23564,"0.91901,52.23564"
-0.03045,52.13031,"-0.03045,52.13031"
0.1082,52.21964,"0.1082,52.21964"
-0.00866,52.26889,"-0.00866,52.26889"
0.71516,52.40577,"0.71516,52.40577"
0.0896,52.22897,"0.0896,52.22897"
0.01835,52.25805,"0.01835,52.25805"
0.36306,52.05012,"0.36306,52.05012"
0.08093,52.37936,"0.08093,52.37936"
0.07719,52.18899,"0.07719,52.18899"
-0.02406,52.21247,"-0.02406,52.21247"
0.5155,52.27204,"0.5155,52.27204"
0.03765,52.27826,"0.03765,52.27826"
0.17346,52.25352,"0.17346,52.25352"
0.17573,52.19475,"0.17573,52.19475"
0.12201,52.18636,"0.12201,52.18636"
0.13677,52.21328,"0.13677,52.21328"
0.7209,52.4041,"0.7209,52.4041"
0.00447,52.08144,"0.00447,52.08144"
0.41,52.24602,"0.41,52.24602"
0.13712,52.15163,"0.13712,52.15163"
0.26174,52.40101,"0.26174,52.40101"
0.18306,52.21122,"0.18306,52.21122"
0.1104,52.16921,"0.1104,52.16921"
0.83593,52.23316,"0.83593,52.23316"
0.53504,52.33779,"0.53504,52.33779"
0.10479,52.21191,"0.10479,52.21191"
0.12297,52.09295,"0.12297,52.09295"
0.17743,52.29112,"0.17743,52.29112"
0.1202,52.22478,"0.1202,52.22478"
0.76485,52.41833,"0.76485,52.41833"
0.17703,52.10355,"0.17703,52.10355"
0.1516,52.17839,"0.1516,52.17839"
0.14861,52.15413,"0.14861,52.15413"
0.10485,52.21071,"0.10485,52.21071"
0.51531,52.35323,"0.51531,52.35323"
0.0839,52.21477,"0.0839,52.21477"
-0.0837,52.21752,"-0.0837,52.21752"
0.43891,52.31907,"0.43891,52.31907"
0.77414,52.3429,"0.77414,52.3429"
0.69597,52.30714,"0.69597,52.30714"
0.52594,52.33199,"0.52594,52.33199"
0.29603,52.17944,"0.29603,52.17944"
0.68721,52.24647,"0.68721,52.24647"
0.16368,52.20652,"0.16368,52.20652"
0.11393,52.16591,"0.11393,52.16591"
-0.11683,52.24797,"-0.11683,52.24797"
0.73761,52.2392,"0.73761,52.2392"
0.71168,52.2331,"0.71168,52.2331"
0.71168,52.2331,"0.71168,52.2331"
0.15967,52.24928,"0.15967,52.24928"
0.22401,52.17746,"0.22401,52.17746"
0.35615,52.11906,"0.35615,52.11906"
0.7018,52.23512,"0.7018,52.23512"
0.43631,52.0843,"0.43631,52.0843"
0.18013,52.27284,"0.18013,52.27284"
0.12356,52.19797,"0.12356,52.19797"
0.17447,52.29405,"0.17447,52.29405"
0.12474,52.19821,"0.12474,52.19821"
0.14214,52.19475,"0.14214,52.19475"
0.91254,52.237,"0.91254,52.237"
0.91254,52.237,"0.91254,52.237"
-0.0569,52.25904,"-0.0569,52.25904"
0.05497,52.14959,"0.05497,52.14959"
0.17106,52.21499,"0.17106,52.21499"
0.71531,52.25417,"0.71531,52.25417"
0.63679,52.20146,"0.63679,52.20146"
0.63679,52.20146,"0.63679,52.20146"
0.91758,52.23929,"0.91758,52.23929"
0.91758,52.23929,"0.91758,52.23929"
0.24769,52.45898,"0.24769,52.45898"
0.32194,52.13469,"0.32194,52.13469"
0.16947,52.21494,"0.16947,52.21494"
0.52904,52.33288,"0.52904,52.33288"
0.52904,52.33288,"0.52904,52.33288"
0.52904,52.33288,"0.52904,52.33288"
0.18877,52.06251,"0.18877,52.06251"
0.57524,52.34993,"0.57524,52.34993"
0.70837,52.24588,"0.70837,52.24588"
-0.09239,52.08277,"-0.09239,52.08277"
-0.09239,52.08277,"-0.09239,52.08277"
0.1679,52.24284,"0.1679,52.24284"
0.53604,52.33764,"0.53604,52.33764"
0.32225,52.27685,"0.32225,52.27685"
0.32354,52.27765,"0.32354,52.27765"
-0.04918,52.21319,"-0.04918,52.21319"
-0.04918,52.21319,"-0.04918,52.21319"
0.10631,52.24206,"0.10631,52.24206"
0.84571,52.17427,"0.84571,52.17427"
0.80943,52.43962,"0.80943,52.43962"
0.80943,52.43962,"0.80943,52.43962"
0.80558,52.33446,"0.80558,52.33446"
0.8045,52.33266,"0.8045,52.33266"
0.23697,52.02304,"0.23697,52.02304"
0.10241,52.25267,"0.10241,52.25267"
0.18877,52.06251,"0.18877,52.06251"
0.18877,52.06251,"0.18877,52.06251"
0.33077,52.29297,"0.33077,52.29297"
1.10851,52.37279,"1.10851,52.37279"
0.41598,52.08691,"0.41598,52.08691"
0.11892,52.23457,"0.11892,52.23457"
-0.06331,52.21712,"-0.06331,52.21712"
0.14545,52.20525,"0.14545,52.20525"
-0.08672,52.21502,"-0.08672,52.21502"
0.29603,52.17944,"0.29603,52.17944"
0.91446,52.46326,"0.91446,52.46326"
0.01015,52.09096,"0.01015,52.09096"
0.12639,52.19527,"0.12639,52.19527"
0.14567,52.21205,"0.14567,52.21205"
0.75107,52.24418,"0.75107,52.24418"
0.75107,52.24418,"0.75107,52.24418"
0.18886,52.41645,"0.18886,52.41645"
0.18897,52.41649,"0.18897,52.41649"
0.69067,52.24909,"0.69067,52.24909"
0.12133,52.20395,"0.12133,52.20395"
0.07582,52.23151,"0.07582,52.23151"
0.44104,52.08082,"0.44104,52.08082"
-0.00188,52.29251,"-0.00188,52.29251"
0.14057,52.20174,"0.14057,52.20174"
0.45586,52.3568,"0.45586,52.3568"
0.2093,52.13088,"0.2093,52.13088"
0.73947,52.16636,"0.73947,52.16636"
0.33354,52.28839,"0.33354,52.28839"
0.51804,52.13987,"0.51804,52.13987"
0.72801,52.23679,"0.72801,52.23679"
0.72369,52.22772,"0.72369,52.22772"
0.15748,52.08835,"0.15748,52.08835"
0.18877,52.06251,"0.18877,52.06251"
0.11467,52.23524,"0.11467,52.23524"
0.15275,52.17208,"0.15275,52.17208"
0.49522,52.37207,"0.49522,52.37207"
0.21226,52.34562,"0.21226,52.34562"
-0.01055,52.26959,"-0.01055,52.26959"
0.69199,52.25155,"0.69199,52.25155"
0.23302,52.02556,"0.23302,52.02556"
0.16951,52.38494,"0.16951,52.38494"
0.12428,52.28051,"0.12428,52.28051"
0.12428,52.28051,"0.12428,52.28051"
0.75413,52.41577,"0.75413,52.41577"
0.3009,52.18548,"0.3009,52.18548"
0.24225,52.03191,"0.24225,52.03191"
0.12749,52.22595,"0.12749,52.22595"
0.15415,52.23905,"0.15415,52.23905"
0.67483,52.22366,"0.67483,52.22366"
0.60828,52.43994,"0.60828,52.43994"
0.3405,52.29834,"0.3405,52.29834"
0.25941,52.4003,"0.25941,52.4003"
0.25941,52.4003,"0.25941,52.4003"
0.25941,52.4003,"0.25941,52.4003"
0.25941,52.4003,"0.25941,52.4003"
0.25154,52.01375,"0.25154,52.01375"
-0.02285,52.05198,"-0.02285,52.05198"
0.15415,52.23905,"0.15415,52.23905"
0.17776,51.98302,"0.17776,51.98302"
0.27256,52.39968,"0.27256,52.39968"
0.14026,52.09766,"0.14026,52.09766"
0.10626,52.14774,"0.10626,52.14774"
0.20071,52.19547,"0.20071,52.19547"
0.35366,52.32022,"0.35366,52.32022"
-0.00758,52.05349,"-0.00758,52.05349"
0.31035,52.19072,"0.31035,52.19072"
0.10939,52.25669,"0.10939,52.25669"
0.07317,52.08638,"0.07317,52.08638"
-0.00652,52.27022,"-0.00652,52.27022"
0.75175,52.41669,"0.75175,52.41669"
0.69346,52.23651,"0.69346,52.23651"
0.14392,52.23695,"0.14392,52.23695"
0.11804,52.20882,"0.11804,52.20882"
0.12473,52.19776,"0.12473,52.19776"
0.14066,52.17513,"0.14066,52.17513"
0.92682,52.47624,"0.92682,52.47624"
0.28191,52.40886,"0.28191,52.40886"
0.02828,52.19308,"0.02828,52.19308"
0.18397,52.12939,"0.18397,52.12939"
0.71666,52.17309,"0.71666,52.17309"
0.18877,52.06251,"0.18877,52.06251"
0.11258,52.21602,"0.11258,52.21602"
0.29603,52.17944,"0.29603,52.17944"
0.52314,52.4212,"0.52314,52.4212"
0.39999,52.26853,"0.39999,52.26853"
0.35581,52.24563,"0.35581,52.24563"
0.17531,52.22322,"0.17531,52.22322"
0.43681,52.0853,"0.43681,52.0853"
-0.01055,52.26959,"-0.01055,52.26959"
0.14125,52.20398,"0.14125,52.20398"
0.13857,52.15808,"0.13857,52.15808"
0.72801,52.23679,"0.72801,52.23679"
0.53373,52.33818,"0.53373,52.33818"
0.45181,52.08625,"0.45181,52.08625"
0.16565,52.1036,"0.16565,52.1036"
