,Incident Number,long,latt,PC Sector
3063,27218970,-2.11187,53.61303,OL16 3
3064,27219543,-4.49379,55.62615,KA3 2
3065,27219625,-4.8238,55.64026,KA22 8
3066,27219843,-4.21168,57.4856,IV1 1
3067,27219866,0.21321,51.44158,DA1 2
3068,27219970,-5.044,50.2528,TR1 2
3069,27220066,-1.7963,57.46578,AB42 3
3070,27220143,-3.48444,53.32668,LL18 3
3071,27220209,-2.73377,51.09742,TA11 6
3072,27220620,-1.19102,51.21328,RG25 2
3073,27220914,-3.05995,55.92717,EH21 8
3074,27221060,-4.26161,55.8598,G2 6
3075,27221245,1.31342,51.120909999999995,CT17 9
3076,27221253,-,,N/A
3077,27221301,-3.01009,51.280570000000004,TA8 2
3078,27221676,-1.12554,51.26856,RG23 8
3079,27221709,-1.33623,51.0721,SO22 5
3080,27221735,-2.4792,51.719570000000004,GL13 9
3081,27221757,0.07596,51.493559999999995,SE18 6
3082,27221841,-4.64423,50.40682,PL22 0
3083,27221892,0.59315,51.21252,ME17 3
3084,27221909,-1.28967,53.284330000000004,S43 4
3085,27221977,-0.31346,51.58436,HA3 8
3086,27222004,-4.02647,57.880759999999995,IV25 3
3087,27222079,-0.4782,51.55242,UB8 1
3088,27222115,-2.63374,53.5515,WN1 1
3089,27222294,-0.02283,52.97776999999999,PE21 6
3090,27222430,-4.95675,50.478120000000004,PL27 7
3091,27222501,-4.43505,55.869069999999994,PA3 2
3092,27222622,-4.54551,53.354009999999995,LL65 4
3093,27222669,-0.4203,53.732119999999995,HU4 7
3094,27222869,-1.98236,52.39852,B31 2
3095,27223112,-1.99557,52.589130000000004,WS2 8
3096,27223359,-4.50301,50.35733,PL13 2
3097,27223456,-2.76472,53.76886,PR2 1
3098,27223457,-2.08912,53.580690000000004,OL2 8
3099,27223465,-,,N/A
3100,27223502,-4.26492,55.84619,G5 8
3101,27223560,-3.15604,55.92762,EH16 4
3102,27224206,-1.49507,54.8713,DH4 7
3103,27224254,-1.59957,54.953959999999995,NE8 4
3104,27224338,-3.57613,53.29376,LL22 7
3105,27224359,-3.93426,52.99475,LL41 3
3106,27224458,-0.56297,53.727619999999995,HU15 1
3107,27224509,-2.87652,53.45346,L12 0
3108,27224513,-4.78596,50.58423,PL30 3
3109,27224616,-,,N/A
3110,27224776,-1.5775,50.87464,SO43 7
3111,27224819,-3.22785,54.115390000000005,LA14 1
3112,27224963,-1.08963,52.637769999999996,LE5 4
3113,27225019,-4.07194,55.77525,ML3 9
3114,27225113,-5.90001,57.0656,IV45 8
3115,27225138,-2.64614,53.470859999999995,WA11 0
3116,27225143,-3.5463,54.6465,CA14 3
3117,27225156,-1.50552,53.80625,LS9 6
3118,27225206,0.22861,51.911809999999996,CM22 6
3119,27225208,1.46894,52.53644,NR14 6
3120,27225279,-0.90979,53.38786999999999,DN22 9
3121,27225529,-0.63717,51.2522,GU3 3
3122,27225773,-1.29557,52.76915,LE12 9
3123,27225943,-4.43814,50.362790000000004,PL13 1
3124,27225983,-0.08665,53.55393,DN32 0
3125,27225999,-,,N/A
3126,27226133,-1.85989,53.79444,BD13 3
3127,27226249,-1.51488,52.38138,CV3 6
3128,27226319,-5.4795,50.209920000000004,TR26 2
3129,27226416,-2.09083,57.123740000000005,AB12 3
3130,27226519,-3.44982,56.408190000000005,PH1 5
3131,27226763,-2.26626,53.43095,M21 7
3132,27226813,-3.01589,53.80205,FY4 4
3133,27226950,-1.76481,53.77106,BD5 9
3134,27226976,-2.74656,53.34287,WA7 1
3135,27227017,-,,N/A
3136,27227124,1.11934,51.07282,CT21 5
3137,27227305,-0.38684,51.89113,LU2 9
3138,27227404,-0.2753,51.61526,HA8 7
3139,27227438,-3.60955,51.50448,CF31 5
3140,27227596,-2.79459,53.340759999999996,WA8 8
3141,27227721,-1.90749,52.49879,B19 2
3142,27227785,-1.52314,54.73749,DH6 5
3143,27228019,-3.05692,53.15534,CH7 4
3144,27228262,-2.58318,53.58829,BL6 5
3145,27228326,-2.57727,53.25959,CW8 3
3146,27228373,0.42553,51.51023,SS17 0
3147,27228651,0.23887,51.88602,CM24 1
3148,27228948,-5.53444,50.124390000000005,TR18 2
3149,27228991,-1.7255,52.18308,CV37 9
3150,27229225,-4.47929,54.1478,IM1 2
3151,27229226,-2.146,52.560990000000004,WV4 5
3152,27229239,-2.24475,53.08951,ST7 1
3153,27229334,0.089,50.78223,BN25 2
3154,27229747,0.18336,51.52965,RM13 8
3155,27230130,-1.95046,50.6075,BH19 2
3156,27230222,-2.40644,53.74813,BB5 4
3157,27230252,1.14134,52.40571,IP22 5
3158,27230286,-4.81687,50.42699,PL26 8
3159,27231004,-0.23428,51.36913,KT4 8
3160,27231111,-2.9562,53.900130000000004,FY6 0
3161,27231185,-4.21889,55.860209999999995,G31 2
3162,27231402,-1.09875,52.62526,LE5 5
3163,27231651,-2.01475,52.55676,WS10 9
3164,27231718,-,,N/A
3165,27231744,-2.48411,51.50104,BS16 7
3166,27231850,-,,N/A
3167,27232431,-0.76067,51.50898,SL6 3
3168,27232604,-1.59968,51.20647,SP11 8
3169,27232816,-2.05728,52.64286,WV11 2
3170,27232864,-3.01052,51.28848,TA8 2
3171,27232993,-3.37722,51.54141,CF72 8
3172,27233186,0.26959,52.41894,CB6 1
3173,27233307,-2.96899,51.332570000000004,BS23 4
3174,27233516,-1.21621,50.59235,PO38 1
3175,27233635,0.30696,51.50967,RM15 6
3176,27233847,1.35858,51.37835,CT9 5
3177,27234180,-4.35289,55.92808,G61 4
3178,27234309,-1.25064,54.5213,TS8 9
3179,27234327,-1.71872,54.98166,NE15 8
3180,27234391,-2.75615,50.7331,DT6 3
3181,27234407,-0.03786,51.661,EN3 5
3182,27234617,-0.1215,51.33397,CR8 2
3183,27234834,-0.43029,51.85395,LU1 4
3184,27234940,-4.19449,55.861880000000006,G32 6
3185,27235053,-,,N/A
3186,27235547,0.02013,53.02306,PE22 0
3187,27235704,0.74311,51.541909999999994,SS2 4
3188,27235876,-2.60498,51.48879,BS9 4
3189,27235957,-4.05304,57.54131999999999,IV2 7
3190,27236035,-0.2365,51.53555,NW10 5
3191,27236199,-1.85434,53.76761,BD13 2
3192,27236294,-,,N/A
3193,27236303,-3.20386,55.90419,EH10 6
3194,27236310,0.07554,51.54753,IG1 2
3195,27236404,-0.02149,51.23892,RH8 9
3196,27236684,-3.45182,51.71615,CF44 8
3197,27236973,-2.13419,53.64594,OL12 9
3198,27237312,-1.31111,53.49244,S64 8
3199,27237322,-,,N/A
3200,27237527,-3.43195,56.042159999999996,KY11 2
3201,27237905,-2.11495,53.374280000000006,SK7 6
3202,27238314,-0.97314,52.15807,NN12 8
3203,27238502,-0.62582,51.58566,HP9 2
3204,27238518,-4.36236,55.80775,G53 7
3205,27238754,-0.47619,51.479459999999996,TW6 2
3206,27238960,-1.58002,53.7683,LS11 0
3207,27239042,-0.18033,51.93039,SG1 6
3208,27239135,-1.89555,52.43623,B14 7
3209,27239174,-1.07739,51.66747,OX44 7
3210,27239424,-0.16907,51.8922,SG2 9
3211,27239511,-2.73026,52.2243,HR6 8
3212,27239530,-1.22445,52.61895,LE3 3
3213,27239550,0.50945,51.04965,TN18 4
3214,27239600,-4.26194,55.859919999999995,G2 6
3215,27239754,-2.79759,51.21695,BS28 4
3216,27240080,-3.06257,55.86168000000001,EH22 4
3217,27240120,-2.72519,50.70374,DT6 4
3218,27240164,-4.05802,52.723980000000005,LL42 1
3219,27240193,-2.24898,53.02041,ST5 6
3220,27240299,-0.20838,51.7006,EN6 3
3221,27240407,-4.18953,50.38693,PL2 1
3222,27240812,0.54666,51.87193,CM7 2
3223,27241115,-4.17826,57.48211,IV2 7
3224,27241307,-1.10608,52.91751,NG2 6
3225,27241496,1.11196,52.04092,IP2 9
3226,27241514,-0.40456,51.48526,TW5 9
3227,27241619,-1.48035,51.58542,OX12 9
3228,27241649,-,,N/A
3229,27241730,-0.13065,50.82874,BN2 9
3230,27241750,0.32962,53.18125,PE25 1
3231,27241816,-5.36171,50.207390000000004,TR27 5
3232,27241979,-0.7829,51.62382,HP12 3
3233,27242090,-2.2475,53.685719999999996,BB4 7
3234,27242408,-5.0067,50.35322,TR8 5
3235,27242424,-2.99679,51.1293,TA6 5
3236,27242485,-1.70555,53.78171999999999,BD4 0
3237,27242568,-3.54534,50.37012,TQ5 0
3238,27242621,-2.04838,52.45867,B63 3
3239,27242654,-0.00866,52.26889,CB23 4
3240,27243121,0.04931,51.54169,E12 6
3241,27243166,-1.72208,53.80693,BD2 3
3242,27243175,-0.6928,51.31219,GU16 6
3243,27243203,-3.77167,50.23665,TQ8 8
3244,27243208,-1.23857,54.69845,TS26 0
3245,27243210,-0.25318,52.58129,PE1 2
3246,27243345,-4.61837,53.28297,LL65 2
3247,27243377,-1.15688,53.121269999999996,NG18 4
3248,27243381,-1.63404,53.8022,LS13 4
3249,27243419,-0.42619,51.88807,LU3 1
3250,27243469,-,,N/A
3251,27243500,-0.0395,52.95146,PE21 7
3252,27243736,-3.43146,55.33218000000001,
3253,27243807,-4.32429,50.41073,PL12 5
3254,27244008,0.05237,51.57761,IG4 5
3255,27244044,-1.05621,50.82103,PO3 5
3256,27244224,-0.58187,51.92872,LU7 9
3257,27244357,-1.72905,50.78138,BH23 8
3258,27244361,-0.32161,51.53464,UB6 8
3259,27244387,-,,N/A
3260,27244516,0.54656,51.40603,ME4 3
3261,27244522,-3.86676,51.66255,SA7 9
3262,27244555,0.10901,51.429109999999994,DA14 4
3263,27244571,0.24868,51.604,RM3 0
3264,27244631,-0.39127,53.73803,HU4 6
3265,27244673,-1.33186,51.07837,SO22 6
3266,27244710,0.26719,52.40016,CB7 4
3267,27244732,-0.29199,53.77124,HU8 0
3268,27244736,-3.53792,50.711929999999995,EX2 8
3269,27244790,0.29376,52.453340000000004,CB6 1
3270,27244888,-2.60292,51.428059999999995,BS3 5
3271,27245166,-3.92237,55.79821999999999,ML1 5
3272,27245219,-3.23226,55.90125,EH13 9
3273,27245248,-2.31292,50.699490000000004,DT2 8
3274,27245556,-0.43725,51.9044,LU3 1
3275,27245630,-0.18723,51.12492,RH10 8
3276,27245943,-2.49262,53.466440000000006,WA3 5
3277,27245986,-4.19071,55.9735,G66 7
3278,27246180,0.0973,51.5624,IG3 8
3279,27246308,-0.28823,51.61725,HA8 7
3280,27246582,-1.17247,50.64835,PO36 9
3281,27246604,-0.41982,51.480940000000004,TW6 2
3282,27246710,-1.58781,50.8727,SO43 7
3283,27247005,-2.76028,51.286390000000004,BS27 3
3284,27247084,-2.10238,50.888729999999995,DT11 8
3285,27247611,-0.37821,53.747319999999995,HU3 6
3286,27247950,-2.52907,50.62375,DT3 4
3287,27248048,-2.1966,57.668369999999996,AB43 6
3288,27248162,-1.47377,52.400040000000004,CV3 1
3289,27248267,-1.09995,52.63875,LE5 3
3290,27248322,-0.35775,53.74207,HU3 2
3291,27248358,0.55377,51.39537,ME7 1
3292,27248369,-0.73521,51.69625,HP16 0
3293,27248431,-3.2602,55.96742,EH4 4
3294,27248474,-2.10524,54.306290000000004,DL8 3
3295,27248850,-4.5903,55.47496999999999,KA8 0
3296,27248877,-3.12227,55.94256,EH15 3
3297,27248964,-1.44851,54.815619999999996,DH5 0
3298,27249160,0.77634,51.54292,SS3 8
3299,27249245,-4.01994,56.70738000000001,PH16 5
3300,27249542,-1.66329,53.868590000000005,LS19 7
3301,27249699,-1.31327,53.358509999999995,S26 2
3302,27250092,-4.90419,55.985119999999995,PA23 8
3303,27250434,-3.08906,53.16582,CH7 2
3304,27250525,-2.68101,50.949529999999996,BA22 8
3305,27251036,-1.73644,52.47555,B37 7
3306,27251117,-4.25067,55.84658,G5 0
3307,27251161,-1.72445,51.56017,SN3 5
3308,27251253,-0.18425,51.65256,EN5 5
3309,27251673,-2.02894,50.718540000000004,BH15 4
3310,27251848,-1.20523,53.154419999999995,NG19 7
3311,27251885,-0.44991,51.74284,HP3 9
3312,27251980,-2.78659,50.75652,DT6 5
3313,27252117,-2.4222,51.04704,BA9 8
3314,27252341,-3.17875,55.976690000000005,EH6 6
3315,27252349,-2.12851,53.72736,OL14 8
3316,27252361,0.76664,52.603669999999994,IP25 7
3317,27252629,-1.98389,52.51249,B70 6
3318,27252666,-0.15918,51.37877,SM6 7
3319,27252976,-1.23906,53.559430000000006,DN5 7
3320,27253246,-1.41748,53.5296,S73 8
3321,27253251,-1.73743,53.7809,BD4 7
3322,27253336,-2.50806,53.74954,BB2 6
3323,27253346,-0.15831,50.8616,BN1 5
3324,27253483,-0.76083,51.259409999999995,GU11 2
3325,27253560,0.9573,50.99472,TN28 8
3326,27253594,-3.01946,56.41019,DD6 8
3327,27253754,-2.20215,52.88924,ST15 0
3328,27253981,-1.47975,52.896319999999996,DE23 8
3329,27254273,-0.22811,51.751259999999995,AL10 8
3330,27254339,-0.5512,51.76542,HP4 2
3331,27254472,-1.25169,53.27094,S43 4
3332,27254585,-1.64617,52.79761,DE14 3
3333,27254610,-3.8799,57.58002,IV12 4
3334,27254751,-3.48416,52.954640000000005,LL21 0
3335,27254768,-4.25181,55.86424,G2 3
3336,27254901,-1.82691,53.79724,BD15 7
3337,27254915,0.87553,52.0905,IP7 7
3338,27254972,0.52472,51.26847,ME15 6
3339,27254986,-1.23861,54.7061,TS26 0
3340,27255075,-3.22172,55.78633000000001,EH46 7
3341,27255081,-4.23484,55.81426999999999,G44 5
3342,27255109,-3.44626,50.59426,EX7 0
3343,27255509,-4.85114,50.28781,TR2 4
3344,27255516,-2.58143,53.01835,CW5 8
3345,27255649,-0.54018,50.85869,BN18 9
3346,27255684,0.21321,51.44158,DA1 2
3347,27255727,0.51913,51.37784,ME4 6
3348,27255746,-3.41077,54.658319999999996,CA13 0
3349,27255890,0.37022,51.16598,TN12 7
3350,27256143,-1.29538,52.928999999999995,NG10 5
3351,27256413,-1.67811,53.797830000000005,LS28 7
3352,27256564,1.30144,52.62701,NR1 1
3353,27256577,-1.82776,51.58243,SN5 5
3354,27256696,-1.40435,50.9097,SO14 7
3355,27256746,-1.66256,54.969840000000005,NE15 6
3356,27256951,0.69956,51.586090000000006,SS4 1
3357,27257079,-0.46216,51.53595,UB10 0
3358,27257274,-0.1941,52.342220000000005,PE29 6
3359,27257590,-1.91027,53.86834,BD21 2
3360,27257596,-5.27343,50.10054,TR13 8
3361,27257727,-2.28636,53.48599,M6 5
3362,27257741,-0.74903,52.083079999999995,MK16 8
3363,27257820,-1.32186,54.51274,TS17 5
3364,27257869,-0.21547,51.35952,SM3 8
3365,27257951,1.1546,51.79692,CO15 3
3366,27257976,-1.50735,53.8086,LS9 6
3367,27258305,-2.36406,53.75816,BB5 6
3368,27258613,-4.95139,50.29183,TR2 4
3369,27258655,-1.42696,50.9129,SO15 3
3370,27258740,-2.08854,52.888180000000006,ST18 0
3371,27258804,1.24467,51.83571,CO13 9
3372,27259005,-5.50281,50.12874,TR20 8
3373,27259249,-1.29709,52.69705,LE67 9
3374,27259296,1.31737,51.125040000000006,CT16 1
3375,27259574,-1.46908,54.83344,DH5 8
3376,27259608,-1.16458,51.891009999999994,OX26 1
3377,27259624,-2.41822,53.08909,CW1 6
3378,27259840,-1.30822,52.82171999999999,DE74 2
3379,27260087,-0.93285,50.859559999999995,PO10 7
3380,27260255,-2.9344,50.86023,TA20 4
3381,27260418,-0.30858,51.61395,HA7 4
3382,27260422,-1.164,50.84836,PO16 8
3383,27260638,-0.86604,52.25072,NN3 2
3384,27260712,-2.95453,55.94451,EH33 1
3385,27261157,-3.2602,55.96742,EH4 4
3386,27261171,-,,N/A
3387,27261183,-2.75472,50.95939,TA14 6
3388,27261310,-0.10611,51.46105,SW9 8
3389,27261318,1.13442,52.070009999999996,IP1 4
3390,27261370,-,,N/A
3391,27261504,-2.83572,51.432520000000004,BS21 6
3392,27261600,0.35713,51.38515,DA13 0
3393,27261607,-2.3967,53.51894,M28 7
3394,27262152,1.1094,52.37274,IP22 4
3395,27262427,-1.67677,53.806619999999995,LS28 6
3396,27262543,-,,N/A
3397,27262720,-0.17058,51.42385,SW17 9
3398,27262925,0.53793,51.354040000000005,ME5 7
3399,27262978,-4.15954,55.81675,G72 8
3400,27263058,-4.06835,57.46229,IV2 5
3401,27263136,-5.23213,50.115790000000004,TR13 0
3402,27263165,-3.07431,53.17405,CH7 3
3403,27263311,0.55818,51.87768,CM7 3
3404,27263429,1.14104,51.83661,CO16 9
3405,27263737,-1.65909,52.95545,DE6 3
3406,27264054,-1.73052,52.448519999999995,B26 3
3407,27264101,-2.85693,53.33691999999999,L24 1
3408,27264107,-4.12506,55.928369999999994,G66 3
3409,27264221,-0.40678,50.9516,RH20 2
3410,27264392,-1.49701,53.6889,WF1 3
3411,27264408,-2.70163,51.3857,BS40 9
3412,27264499,-2.50172,51.26716,BA3 4
3413,27264823,-2.52213,50.78952,DT2 9
3414,27265087,-1.03929,51.11453,GU34 5
3415,27265192,-2.8609,51.76787,NP15 2
3416,27265248,-3.49211,53.3125,LL18 2
3417,27265272,-0.07448,51.71826,EN7 6
3418,27265340,-2.18202,53.40439,SK3 0
3419,27265429,-3.08249,51.0312,TA2 8
3420,27265595,0.09588,51.55076,IG3 9
3421,27265754,-0.40456,51.48526,TW5 9
3422,27265794,0.15532,52.676030000000004,PE13 3
3423,27265893,-1.76598,51.33814,SN9 5
3424,27265956,-2.29175,53.611830000000005,BL9 6
3425,27266273,-0.3331,51.45559,TW1 1
3426,27266321,-4.21626,57.487230000000004,IV1 1
3427,27267009,-3.2206,51.48121,CF11 8
3428,27267231,-0.30109,51.57979,HA3 0
3429,27267418,-2.0875,53.52496,OL8 2
3430,27267467,-0.17317,51.53304,NW8 9
3431,27267547,-0.31559,51.535779999999995,UB6 7
3432,27267818,-1.92126,52.614630000000005,WS9 8
3433,27268015,-1.3206,51.06751,SO22 6
3434,27268331,-,,N/A
3435,27268723,-2.93724,53.214259999999996,CH1 6
3436,27269495,-2.49844,53.75435,BB2 6
3437,27269897,-4.27748,55.84069,G41 2
3438,27270173,-,,N/A
3439,27270317,-1.73743,53.7809,BD4 7
3440,27270331,-4.27139,55.83566,G41 2
3441,27270430,-2.95149,50.76474,DT6 6
3442,27270621,0.40699,52.74899,PE30 5
3443,27271241,-2.1123,50.876979999999996,DT11 8
3444,27271262,-1.79502,53.79809,BD8 0
3445,27271334,-0.65573,51.30368,GU24 0
3446,27271535,-2.09449,53.53314,OL4 1
3447,27271579,-0.37941,51.490840000000006,UB2 5
3448,27271639,-0.5702,51.60843,SL9 9
3449,27271968,-4.37716,55.879540000000006,PA4 8
3450,27272572,-1.31887,51.73633,OX2 9
3451,27272686,-0.34069,52.87432,NG34 0
3452,27272754,-1.33586,54.83956,SR7 7
3453,27273178,-2.31188,51.23741,BA11 2
3454,27273471,-2.43073,53.578340000000004,BL1 1
3455,27273482,-4.55472,50.73417,EX23 0
3456,27273934,-1.1836,52.90818,NG11 8
3457,27274093,-1.41007,50.90416,SO15 1
3458,27274314,-2.32676,53.44724,M32 9
3459,27274504,1.059,51.97035,CO7 6
3460,27274653,-1.7343,53.79707,BD3 9
3461,27274713,-2.21642,52.19044,WR1 2
3462,27274742,-0.74036,52.086079999999995,MK16 8
3463,27274837,-1.10749,52.63162,LE5 5
3464,27274869,-1.57624,54.990080000000006,NE6 5
3465,27274926,-2.43793,53.572880000000005,BL3 6
3466,27275177,-,,N/A
3467,27275416,-4.78632,50.28829,PL26 6
3468,27275580,-2.06904,52.470969999999994,B64 6
3469,27275612,-1.47076,51.225,SP10 5
3470,27275792,-1.56111,53.368669999999995,S10 4
3471,27276218,-1.51557,54.940690000000004,NE10 8
3472,27276242,-2.53354,51.47565,BS16 3
3473,27276482,0.15608,51.57306,RM7 9
3474,27276580,-1.59532,54.820440000000005,DH2 3
3475,27276598,1.27774,52.65707,NR6 6
3476,27276631,-4.34593,55.88974,G13 3
3477,27276636,-3.3869,50.62055,EX8 2
3478,27276767,-1.98725,55.75394,TD15 1
3479,27276940,-4.15729,55.86838,G33 3
3480,27277192,-4.22472,57.47776999999999,IV1 1
3481,27277252,-1.52007,53.80989,LS8 5
3482,27277313,-1.3968,53.368230000000004,S13 8
3483,27277390,-2.4953,52.13134,WR6 5
3484,27277594,-2.11423,53.34834,SK12 1
3485,27277701,-1.97375,52.58501,WS1 2
3486,27278002,-2.11843,53.25614,SK11 7
3487,27278168,-2.4319,50.543459999999996,DT5 1
3488,27279090,-1.73743,53.7809,BD4 7
3489,27279230,-2.92781,50.993990000000004,TA3 6
3490,27279321,-4.25499,55.838409999999996,G42 7
3491,27279364,-1.47823,52.520540000000004,CV11 5
3492,27279391,-2.46646,50.613479999999996,DT4 0
3493,27279427,-2.68273,51.09987,BA6 8
3494,27279751,0.54195,51.37465,ME5 7
3495,27280185,-2.16171,53.35876,SK7 2
3496,27280378,-4.16622,55.822030000000005,G72 7
3497,27280524,-1.55257,52.2763,CV34 6
3498,27280550,0.34766,51.425470000000004,DA11 8
3499,27280722,-1.08686,51.4841,RG8 7
3500,27280882,-1.58681,53.81822,LS6 3
3501,27281054,-0.33067,51.59264,HA3 7
3502,27281070,0.84104,51.128659999999996,TN23 3
3503,27281359,-0.02007,51.37828,BR4 0
3504,27281599,-1.52624,53.64445,WF4 3
3505,27281604,-2.52109,51.45862,BS5 8
3506,27282252,-1.00729,51.89314,HP18 0
3507,27282277,-0.40895,51.38692,KT12 2
3508,27282489,-3.58697,50.43181,TQ3 3
3509,27282823,-1.95126,52.609790000000004,WS4 1
3510,27283505,-2.21505,53.6893,OL13 0
3511,27283548,-1.67497,53.81131,LS28 5
3512,27283644,-2.71363,53.52915,WN5 7
3513,27283761,0.05572,51.54973,E12 6
3514,27283823,-1.67346,52.62823,B77 2
3515,27283965,-1.30885,51.40081,RG14 5
3516,27284619,-0.68325,52.43884,NN14 1
3517,27284734,-,,N/A
3518,27284743,-0.30124,51.40384,KT1 2
3519,27284753,-2.87795,53.08396,CH3 6
3520,27284807,-1.31594,51.73713,OX2 9
3521,27285058,-0.17536,51.55467,NW3 5
3522,27285439,-0.26125,51.5511,NW10 0
3523,27285734,-0.02378,51.81815,SG12 7
3524,27285869,-3.00063,53.64771999999999,PR9 0
3525,27285961,-2.83723,54.06024,LA3 3
3526,27286416,-2.41579,52.691790000000005,TF2 9
3527,27286762,-1.76047,53.777440000000006,BD5 7
3528,27286847,-1.15639,52.249970000000005,NN11 4
3529,27286862,0.12512,50.781220000000005,BN25 3
3530,27287062,-2.00302,51.40798,SN11 0
3531,27287121,-1.07401,52.591480000000004,LE2 5
3532,27287368,-2.32486,53.396,WA15 6
3533,27287415,-0.05595,51.610040000000005,N18 2
3534,27287525,0.63487,51.81512,CM8 2
3535,27288034,-1.5801,53.730109999999996,WF3 1
3536,27288037,-1.47904,53.81151,LS14 6
3537,27288039,0.07063,50.80019,BN9 0
3538,27288060,-4.65849,55.61401,KA12 0
3539,27288258,-0.30768,51.45961,TW9 1
3540,27288552,-0.25393,51.757940000000005,AL10 9
3541,27288721,-1.16428,52.9583,NG7 4
3542,27288841,-1.24069,54.55809,TS5 6
3543,27289256,-2.25561,52.37397,DY11 7
3544,27289330,-0.04262,52.88227,PE20 2
3545,27289355,-0.01478,51.42768,SE6 3
3546,27289426,-1.27603,51.63469,OX14 4
3547,27289549,-1.35503,53.64507,WF7 7
3548,27289561,-1.23855,50.848459999999996,PO14 4
3549,27289737,-1.46899,53.40335,S4 7
3550,27289828,-4.36381,55.86404,G52 4
3551,27289832,-4.28691,55.81085,G46 6
3552,27289909,-2.58308,51.46552,BS6 5
3553,27290051,-1.15477,53.09049,NG15 9
3554,27290106,0.29993,50.79032,BN23 6
3555,27290160,0.41435,51.271209999999996,ME19 4
3556,27290168,-0.01101,51.44977,SE6 2
3557,27290301,0.02335,52.2535,CB23 8
3558,27290853,-0.68925,52.29233,NN8 2
3559,27290883,-1.26482,50.88969,SO31 1
3560,27290901,-0.15031,51.25176,RH1 2
3561,27291029,-1.32089,54.57115,TS19 0
3562,27291194,-2.37459,51.38458,BA1 3
3563,27291455,-1.49127,53.73806,WF3 3
3564,27291462,-2.16591,52.495909999999995,DY6 8
3565,27291520,-0.44107,51.63832,WD18 9
3566,27291671,-0.07131,51.38365,CR0 6
3567,27291879,-1.56002,53.76509,LS11 5
3568,27291915,-0.25154,52.099759999999996,SG18 0
3569,27292140,-2.72975,53.76458,PR2 1
3570,27292337,-0.62782,51.60802,HP9 2
3571,27292587,0.6898,51.73832,CM9 4
3572,27292697,-2.14444,55.1543,NE48 2
3573,27292812,-0.35729,53.754909999999995,HU5 3
3574,27292872,-0.1165,51.29805,CR5 1
3575,27293296,-1.98015,50.75202,BH17 9
3576,27293342,-3.36145,55.950790000000005,EH12 9
3577,27293377,-0.56511,51.316990000000004,GU21 6
3578,27293475,-1.23351,51.37706,RG19 8
3579,27293482,-1.09261,54.000890000000005,YO32 2
